dataset,method,random_state_value,min_support,max_depth,duration,train_acc,test_acc,reconstructed_dataset_entropy,no_knowledge_dataset_entropy,n_elementary_tokens,n_branches_rules,entropy_reduction_ratio,average_tokens_per_examples,n_elementary_tokens_path,leaves_support,sorted_leaves_single_example_entropy_list
compas,DL8.5,2,0.02,8,120.200783777982,0.6842834863975048,0.6763686763686764,118846.0,155817.0,30,31,0.7627280720332185,6.406342055103102,199,"[165, 138, 464, 142, 128, 165, 120, 134, 162, 226, 142, 179, 149, 182, 184, 119, 221, 231, 322, 115, 243, 171, 169, 165, 233, 143, 129, 320, 151, 208, 151]","[26.0, 22.0, 22.0, 23.0, 21.0, 19.0, 19.0, 19.0, 19.0, 21.0, 20.0, 20.0, 23.0, 21.0, 21.0, 22.0, 23.0, 21.0, 20.0, 20.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 22.0, 21.0, 21.0]"
compas,DL8.5,2,0.02,9,196.1984800498467,0.6846300467856524,0.6708246708246708,118377.0,155817.0,31,32,0.7597181308843066,6.487610466123722,208,"[165, 138, 464, 142, 119, 195, 221, 467, 116, 133, 215, 192, 116, 136, 165, 120, 245, 142, 213, 135, 118, 169, 147, 226, 142, 179, 120, 259, 124, 151, 132, 165]","[26.0, 22.0, 22.0, 23.0, 22.0, 21.0, 20.0, 19.0, 19.0, 23.0, 20.0, 20.0, 20.0, 19.0, 18.0, 18.0, 22.0, 21.0, 20.0, 20.0, 21.0, 20.0, 20.0, 21.0, 20.0, 20.0, 20.0, 19.0, 18.0, 18.0, 21.0, 23.0]"
compas,DL8.5,2,0.02,10,290.9420557259582,0.6849766071738,0.6735966735966736,114105.0,155817.0,32,33,0.7323013535108492,7.2278634552070695,239,"[165, 219, 119, 156, 124, 170, 124, 133, 622, 280, 215, 192, 116, 136, 165, 120, 166, 142, 211, 129, 118, 169, 137, 226, 142, 179, 120, 259, 124, 151, 132, 121, 189]","[26.0, 22.0, 21.0, 20.0, 20.0, 22.0, 20.0, 19.0, 19.0, 21.0, 19.0, 19.0, 19.0, 18.0, 17.0, 17.0, 21.0, 20.0, 19.0, 19.0, 20.0, 19.0, 19.0, 20.0, 19.0, 19.0, 19.0, 18.0, 17.0, 17.0, 20.0, 22.0, 25.0]"
compas,DL8.5,2,0.03,1,0.3660970071796328,0.6329925489516548,0.6285516285516286,150046.0,155817.0,1,2,0.9629629629629629,1.0,2,"[1839, 3932]","[26.0, 26.0]"
compas,DL8.5,2,0.03,2,0.12060247594490647,0.6607173800034656,0.6618156618156619,144275.0,155817.0,3,4,0.9259259259259259,2.0,8,"[385, 267, 1803, 3316]","[25.0, 25.0, 25.0, 25.0]"
compas,DL8.5,2,0.03,3,0.2655178450513631,0.6711141916478947,0.6860706860706861,138504.0,155817.0,7,8,0.8888888888888888,3.0,24,"[385, 267, 256, 564, 1062, 1623, 409, 1205]","[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]"
compas,DL8.5,2,0.03,4,0.913332698866725,0.675619476693814,0.6881496881496881,133268.0,155817.0,13,14,0.8552853668084998,3.9072950961705075,54,"[186, 345, 223, 245, 213, 332, 677, 349, 256, 194, 663, 1062, 409, 617]","[24.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 24.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0]"
compas,DL8.5,2,0.03,5,3.9951866450719535,0.6792583607693641,0.6853776853776854,130292.0,155817.0,18,19,0.8361860387505856,4.422976953734188,85,"[186, 568, 190, 175, 292, 518, 292, 323, 266, 260, 227, 409, 178, 439, 247, 372, 201, 230, 398]","[24.0, 24.0, 22.0, 22.0, 22.0, 22.0, 24.0, 22.0, 22.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0, 23.0, 23.0, 23.0]"
compas,DL8.5,2,0.03,6,13.726222332101315,0.6796049211575117,0.6881496881496881,129407.0,155817.0,20,21,0.8305062990559439,4.5763299254895164,99,"[186, 568, 190, 175, 230, 175, 332, 186, 179, 323, 266, 260, 227, 409, 324, 293, 377, 247, 372, 201, 251]","[24.0, 24.0, 21.0, 21.0, 22.0, 23.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 23.0, 22.0, 22.0, 24.0, 21.0, 21.0, 22.0, 23.0]"
compas,DL8.5,2,0.03,7,28.318886080989614,0.6801247617397331,0.6812196812196812,122939.0,155817.0,21,22,0.788996065897816,5.697106220758967,126,"[179, 564, 185, 173, 230, 175, 292, 186, 179, 296, 409, 192, 330, 461, 194, 208, 365, 194, 214, 185, 341, 219]","[23.0, 23.0, 20.0, 20.0, 21.0, 22.0, 22.0, 21.0, 21.0, 21.0, 20.0, 20.0, 20.0, 20.0, 21.0, 20.0, 20.0, 21.0, 21.0, 21.0, 24.0, 26.0]"
compas,DL8.5,2,0.03,8,56.04870407492854,0.6806446023219546,0.681912681912682,122815.0,155817.0,20,21,0.7882002605620696,5.71859296482412,121,"[196, 190, 175, 353, 218, 401, 247, 654, 182, 271, 223, 185, 173, 386, 301, 217, 295, 248, 346, 336, 174]","[26.0, 22.0, 22.0, 22.0, 21.0, 21.0, 22.0, 22.0, 21.0, 20.0, 20.0, 19.0, 19.0, 20.0, 20.0, 19.0, 19.0, 24.0, 23.0, 22.0, 22.0]"
compas,DL8.5,2,0.03,9,78.55140411201864,0.6806446023219546,0.681912681912682,122815.0,155817.0,20,21,0.7882002605620696,5.71859296482412,121,"[196, 190, 175, 353, 218, 401, 247, 654, 182, 271, 223, 185, 173, 386, 301, 217, 295, 248, 346, 336, 174]","[26.0, 22.0, 22.0, 22.0, 21.0, 21.0, 22.0, 22.0, 21.0, 20.0, 20.0, 19.0, 19.0, 20.0, 20.0, 19.0, 19.0, 24.0, 23.0, 22.0, 22.0]"
compas,DL8.5,2,0.03,10,120.94513458083384,0.6806446023219546,0.681912681912682,122815.0,155817.0,20,21,0.7882002605620696,5.71859296482412,121,"[196, 190, 175, 353, 218, 401, 247, 654, 182, 271, 223, 185, 173, 386, 301, 217, 295, 248, 346, 336, 174]","[26.0, 22.0, 22.0, 22.0, 21.0, 21.0, 22.0, 22.0, 21.0, 20.0, 20.0, 19.0, 19.0, 20.0, 20.0, 19.0, 19.0, 24.0, 23.0, 22.0, 22.0]"
compas,DL8.5,2,0.04,1,0.18234938313253224,0.6329925489516548,0.6285516285516286,150046.0,155817.0,1,2,0.9629629629629629,1.0,2,"[1839, 3932]","[26.0, 26.0]"
compas,DL8.5,2,0.04,2,0.16689483006484807,0.6607173800034656,0.6618156618156619,144275.0,155817.0,3,4,0.9259259259259259,2.0,8,"[385, 267, 1803, 3316]","[25.0, 25.0, 25.0, 25.0]"
compas,DL8.5,2,0.04,3,0.23175691883079708,0.6711141916478947,0.6860706860706861,138504.0,155817.0,7,8,0.8888888888888888,3.0,24,"[385, 267, 256, 564, 1062, 1623, 409, 1205]","[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]"
compas,DL8.5,2,0.04,4,0.6842672820203006,0.6750996361115924,0.6784476784476784,133837.0,155817.0,11,12,0.8589370864539813,3.8086986657425057,45,"[300, 262, 366, 856, 437, 313, 256, 230, 663, 1062, 409, 617]","[23.0, 23.0, 23.0, 23.0, 25.0, 23.0, 23.0, 24.0, 23.0, 23.0, 23.0, 23.0]"
compas,DL8.5,2,0.04,5,2.20001442800276,0.6770057182464044,0.6805266805266805,131355.0,155817.0,13,14,0.8430081441691215,4.23878010743372,59,"[262, 921, 339, 262, 302, 572, 362, 463, 279, 372, 525, 445, 437, 230]","[24.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 23.0, 22.0, 22.0, 25.0, 24.0, 24.0]"
compas,DL8.5,2,0.04,6,5.376614803215489,0.6782186796049211,0.6770616770616771,131049.0,155817.0,14,15,0.8410443019696182,4.291803846820309,65,"[472, 247, 668, 324, 241, 568, 425, 354, 407, 241, 382, 282, 394, 309, 457]","[25.0, 23.0, 23.0, 24.0, 24.0, 23.0, 23.0, 21.0, 21.0, 22.0, 22.0, 22.0, 23.0, 22.0, 22.0]"
compas,DL8.5,2,0.04,7,12.550593378022313,0.6782186796049211,0.6832986832986833,129881.0,155817.0,15,16,0.8335483291296841,4.494195113498527,74,"[506, 429, 272, 493, 247, 654, 304, 241, 337, 271, 345, 398, 240, 372, 268, 394]","[25.0, 24.0, 23.0, 23.0, 23.0, 23.0, 24.0, 23.0, 22.0, 22.0, 20.0, 20.0, 21.0, 21.0, 21.0, 23.0]"
compas,DL8.5,2,0.04,8,15.986296748975292,0.6782186796049211,0.6832986832986833,129881.0,155817.0,15,16,0.8335483291296841,4.494195113498527,74,"[506, 429, 272, 493, 247, 654, 304, 241, 337, 271, 345, 398, 240, 372, 268, 394]","[25.0, 24.0, 23.0, 23.0, 23.0, 23.0, 24.0, 23.0, 22.0, 22.0, 20.0, 20.0, 21.0, 21.0, 21.0, 23.0]"
compas,DL8.5,2,0.04,9,19.626070878934115,0.6782186796049211,0.6832986832986833,129881.0,155817.0,15,16,0.8335483291296841,4.494195113498527,74,"[506, 429, 272, 493, 247, 654, 304, 241, 337, 271, 345, 398, 240, 372, 268, 394]","[25.0, 24.0, 23.0, 23.0, 23.0, 23.0, 24.0, 23.0, 22.0, 22.0, 20.0, 20.0, 21.0, 21.0, 21.0, 23.0]"
compas,DL8.5,2,0.04,10,20.287382607813925,0.6782186796049211,0.6832986832986833,129881.0,155817.0,15,16,0.8335483291296841,4.494195113498527,74,"[506, 429, 272, 493, 247, 654, 304, 241, 337, 271, 345, 398, 240, 372, 268, 394]","[25.0, 24.0, 23.0, 23.0, 23.0, 23.0, 24.0, 23.0, 22.0, 22.0, 20.0, 20.0, 21.0, 21.0, 21.0, 23.0]"
compas,DL8.5,2,0.05,1,0.10734603484161198,0.6329925489516548,0.6285516285516286,150046.0,155817.0,1,2,0.9629629629629629,1.0,2,"[1839, 3932]","[26.0, 26.0]"
compas,DL8.5,2,0.05,2,0.14466205495409667,0.6607173800034656,0.6618156618156619,144275.0,155817.0,3,4,0.9259259259259259,2.0,8,"[313, 339, 1803, 3316]","[25.0, 25.0, 25.0, 25.0]"
compas,DL8.5,2,0.05,3,0.23719598492607474,0.6685149887367874,0.6902286902286903,138504.0,155817.0,7,8,0.8888888888888888,3.0,24,"[664, 995, 409, 1205, 313, 339, 507, 1339]","[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]"
compas,DL8.5,2,0.05,4,1.704745763912797,0.6737133945590019,0.6881496881496881,134037.0,155817.0,9,10,0.8602206434471207,3.7740426269277423,36,"[313, 339, 664, 995, 409, 1205, 429, 318, 507, 592]","[25.0, 25.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0]"
compas,DL8.5,2,0.05,5,3.018631153041497,0.6744065153352972,0.6860706860706861,131639.0,155817.0,11,12,0.8448307950993794,4.189568532316756,49,"[313, 339, 353, 339, 830, 396, 412, 664, 409, 617, 507, 592]","[25.0, 25.0, 22.0, 22.0, 23.0, 24.0, 22.0, 22.0, 22.0, 22.0, 23.0, 23.0]"
compas,DL8.5,2,0.05,6,4.306059462949634,0.6749263559175186,0.6604296604296604,131264.0,155817.0,14,15,0.842424125737243,4.254548605094437,65,"[480, 392, 291, 580, 291, 490, 587, 365, 309, 294, 299, 305, 380, 330, 378]","[25.0, 24.0, 22.0, 22.0, 23.0, 23.0, 23.0, 23.0, 22.0, 22.0, 23.0, 22.0, 21.0, 21.0, 24.0]"
compas,DL8.5,2,0.05,7,7.07625891501084,0.67544619649974,0.6735966735966736,131565.0,155817.0,13,14,0.8443558790119178,4.202391266678219,62,"[506, 429, 377, 388, 646, 614, 291, 489, 393, 367, 341, 313, 315, 302]","[25.0, 24.0, 23.0, 23.0, 24.0, 24.0, 22.0, 22.0, 22.0, 21.0, 20.0, 20.0, 23.0, 23.0]"
compas,DL8.5,2,0.05,8,10.855667680036277,0.67544619649974,0.6735966735966736,131565.0,155817.0,13,14,0.8443558790119178,4.202391266678219,62,"[506, 429, 377, 388, 646, 614, 291, 489, 393, 367, 341, 313, 315, 302]","[25.0, 24.0, 23.0, 23.0, 24.0, 24.0, 22.0, 22.0, 22.0, 21.0, 20.0, 20.0, 23.0, 23.0]"
compas,DL8.5,2,0.05,9,12.486824708990753,0.67544619649974,0.6735966735966736,131565.0,155817.0,13,14,0.8443558790119178,4.202391266678219,62,"[506, 429, 377, 388, 646, 614, 291, 489, 393, 367, 341, 313, 315, 302]","[25.0, 24.0, 23.0, 23.0, 24.0, 24.0, 22.0, 22.0, 22.0, 21.0, 20.0, 20.0, 23.0, 23.0]"
compas,DL8.5,2,0.05,10,12.418877054005861,0.67544619649974,0.6735966735966736,131565.0,155817.0,13,14,0.8443558790119178,4.202391266678219,62,"[506, 429, 377, 388, 646, 614, 291, 489, 393, 367, 341, 313, 315, 302]","[25.0, 24.0, 23.0, 23.0, 24.0, 24.0, 22.0, 22.0, 22.0, 21.0, 20.0, 20.0, 23.0, 23.0]"
compas,DL8.5,3,0.01,1,0.14336408907547593,0.6340322301160978,0.6243936243936244,150046.0,155817.0,1,2,0.9629629629629629,1.0,2,"[1803, 3968]","[26.0, 26.0]"
compas,DL8.5,3,0.01,2,0.12165201897732913,0.6659157858256801,0.647955647955648,144275.0,155817.0,3,4,0.9259259259259259,2.0,8,"[545, 112, 1766, 3348]","[25.0, 25.0, 25.0, 25.0]"
compas,DL8.5,3,0.01,3,0.33279285999014974,0.6744065153352972,0.6798336798336798,138504.0,155817.0,7,8,0.8888888888888888,3.0,24,"[545, 112, 257, 548, 1047, 1654, 394, 1214]","[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]"
compas,DL8.5,3,0.01,4,1.731134211877361,0.6792583607693641,0.6805266805266805,132846.0,155817.0,14,15,0.8525770615529756,3.9804193380696584,59,"[107, 64, 404, 82, 95, 269, 257, 184, 945, 1643, 113, 70, 78, 378, 1082]","[23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 24.0, 23.0, 23.0, 23.0, 23.0]"
compas,DL8.5,3,0.01,5,9.26987196994014,0.6827239646508404,0.6735966735966736,127982.0,155817.0,23,24,0.8213609554798257,4.823254202044707,113,"[68, 133, 431, 70, 169, 392, 130, 91, 577, 169, 330, 272, 275, 230, 78, 378, 572, 207, 61, 72, 257, 184, 252, 373]","[22.0, 22.0, 23.0, 24.0, 22.0, 22.0, 23.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0]"
compas,DL8.5,3,0.01,6,42.47545257513411,0.6851498873678739,0.6791406791406791,123545.0,155817.0,38,39,0.7928852435870284,5.592098423150234,214,"[230, 103, 269, 61, 109, 74, 133, 119, 217, 95, 94, 70, 138, 92, 325, 101, 212, 76, 117, 70, 64, 204, 185, 67, 91, 207, 61, 72, 94, 257, 90, 60, 96, 252, 373, 261, 224, 220, 188]","[24.0, 21.0, 21.0, 22.0, 23.0, 21.0, 21.0, 22.0, 21.0, 21.0, 22.0, 22.0, 22.0, 21.0, 21.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 21.0, 21.0, 22.0, 22.0, 21.0, 21.0, 22.0, 22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0]"
compas,DL8.5,3,0.01,7,142.98949061799794,0.6867094091145383,0.6791406791406791,120825.0,155817.0,46,47,0.7754288684803327,6.063420551031017,282,"[220, 87, 153, 79, 80, 224, 75, 219, 88, 111, 118, 97, 71, 58, 252, 115, 89, 139, 74, 59, 64, 74, 133, 119, 116, 95, 68, 102, 172, 71, 239, 76, 117, 210, 64, 100, 85, 196, 127, 70, 329, 95, 117, 95, 265, 71, 93]","[24.0, 22.0, 21.0, 21.0, 23.0, 23.0, 22.0, 22.0, 21.0, 20.0, 20.0, 22.0, 22.0, 20.0, 20.0, 21.0, 22.0, 21.0, 21.0, 22.0, 22.0, 20.0, 20.0, 21.0, 20.0, 20.0, 21.0, 20.0, 20.0, 21.0, 20.0, 20.0, 20.0, 20.0, 22.0, 21.0, 20.0, 20.0, 22.0, 20.0, 20.0, 21.0, 23.0, 20.0, 20.0, 21.0, 22.0]"
compas,DL8.5,3,0.01,8,312.01231562905014,0.6875758100849073,0.6798336798336798,117423.0,155817.0,51,52,0.7535955640270318,6.652919771270144,341,"[120, 196, 71, 195, 62, 118, 76, 68, 63, 151, 145, 220, 87, 153, 79, 80, 67, 75, 115, 60, 97, 71, 88, 58, 190, 89, 59, 64, 74, 133, 119, 116, 95, 68, 102, 172, 71, 239, 76, 117, 210, 61, 101, 112, 74, 405, 97, 112, 60, 84, 96, 60]","[25.0, 23.0, 22.0, 22.0, 21.0, 20.0, 20.0, 22.0, 22.0, 21.0, 21.0, 23.0, 21.0, 20.0, 20.0, 22.0, 20.0, 19.0, 19.0, 21.0, 22.0, 22.0, 21.0, 19.0, 19.0, 20.0, 22.0, 22.0, 19.0, 19.0, 20.0, 19.0, 19.0, 20.0, 19.0, 19.0, 20.0, 19.0, 19.0, 19.0, 19.0, 21.0, 21.0, 20.0, 19.0, 19.0, 19.0, 19.0, 20.0, 22.0, 21.0, 21.0]"
compas,DL8.5,3,0.01,9,655.6462558330968,0.6877490902789811,0.6798336798336798,114375.0,155817.0,55,56,0.7340341554515875,7.181077802807139,399,"[120, 196, 71, 195, 62, 118, 76, 68, 63, 151, 145, 83, 68, 74, 59, 118, 87, 89, 57, 67, 143, 110, 59, 203, 85, 83, 238, 83, 57, 94, 79, 75, 69, 69, 97, 69, 68, 71, 187, 90, 66, 104, 82, 261, 97, 80, 96, 62, 63, 120, 314, 104, 70, 64, 117, 75]","[25.0, 23.0, 22.0, 22.0, 21.0, 20.0, 20.0, 22.0, 22.0, 21.0, 21.0, 23.0, 20.0, 19.0, 19.0, 20.0, 18.0, 18.0, 19.0, 22.0, 23.0, 19.0, 18.0, 18.0, 20.0, 19.0, 19.0, 20.0, 22.0, 24.0, 19.0, 18.0, 18.0, 20.0, 21.0, 19.0, 19.0, 19.0, 18.0, 18.0, 19.0, 19.0, 19.0, 18.0, 18.0, 19.0, 19.0, 20.0, 19.0, 19.0, 18.0, 18.0, 19.0, 20.0, 20.0, 21.0]"
compas,DL8.5,3,0.01,10,1008.7788374989759,0.6880956506671287,0.6791406791406791,110199.0,155817.0,52,53,0.707233485434837,7.9046958932594,410,"[98, 83, 68, 74, 59, 118, 87, 89, 57, 65, 190, 74, 242, 81, 67, 60, 269, 147, 202, 90, 96, 86, 191, 59, 74, 64, 103, 175, 131, 102, 101, 68, 108, 58, 116, 59, 214, 76, 103, 130, 81, 203, 80, 96, 57, 61, 118, 314, 103, 70, 64, 117, 73]","[26.0, 23.0, 20.0, 19.0, 19.0, 20.0, 18.0, 18.0, 19.0, 22.0, 22.0, 20.0, 20.0, 21.0, 22.0, 21.0, 20.0, 17.0, 17.0, 18.0, 19.0, 24.0, 21.0, 20.0, 20.0, 21.0, 20.0, 19.0, 19.0, 19.0, 19.0, 18.0, 18.0, 19.0, 19.0, 18.0, 17.0, 17.0, 19.0, 18.0, 17.0, 17.0, 18.0, 18.0, 19.0, 18.0, 18.0, 17.0, 17.0, 18.0, 19.0, 19.0, 20.0]"
compas,DL8.5,3,0.02,1,0.1263834701385349,0.6340322301160978,0.6243936243936244,150046.0,155817.0,1,2,0.9629629629629629,1.0,2,"[1803, 3968]","[26.0, 26.0]"
compas,DL8.5,3,0.02,2,0.13726021186448634,0.663143302720499,0.6521136521136521,144275.0,155817.0,3,4,0.9259259259259259,2.0,8,"[171, 486, 1766, 3348]","[25.0, 25.0, 25.0, 25.0]"
compas,DL8.5,3,0.02,3,0.3267825460061431,0.6718073124241899,0.6763686763686764,138504.0,155817.0,7,8,0.8888888888888888,3.0,24,"[303, 257, 769, 133, 1047, 1654, 394, 1214]","[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]"
compas,DL8.5,3,0.02,4,1.2287432411685586,0.6766591578582568,0.683991683991684,134282.0,155817.0,10,11,0.8617930007637165,3.731588979379657,40,"[371, 1182, 245, 432, 238, 1060, 440, 415, 152, 221, 1015]","[23.0, 23.0, 24.0, 25.0, 23.0, 23.0, 24.0, 23.0, 23.0, 23.0, 23.0]"
compas,DL8.5,3,0.02,5,5.672343906015158,0.6804713221278808,0.6826056826056826,128193.0,155817.0,22,23,0.8227151081075877,4.786692081095131,108,"[181, 143, 328, 120, 133, 194, 173, 351, 359, 129, 119, 238, 188, 134, 221, 137, 348, 526, 409, 414, 326, 143, 457]","[24.0, 22.0, 22.0, 23.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 23.0, 24.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0]"
compas,DL8.5,3,0.02,6,20.19030815316364,0.6813377230982499,0.6722106722106722,125687.0,155817.0,25,26,0.8066321389835512,5.220932247444117,131,"[220, 254, 118, 165, 116, 175, 411, 127, 199, 128, 222, 116, 187, 156, 275, 321, 251, 235, 157, 132, 583, 184, 219, 201, 444, 175]","[24.0, 24.0, 23.0, 22.0, 22.0, 22.0, 21.0, 21.0, 23.0, 22.0, 22.0, 23.0, 22.0, 22.0, 21.0, 21.0, 21.0, 21.0, 23.0, 22.0, 21.0, 21.0, 23.0, 21.0, 21.0, 22.0]"
compas,DL8.5,3,0.02,7,54.79661390394904,0.6823774042626928,0.6729036729036729,120617.0,155817.0,27,28,0.7740939692074678,6.099462831398371,166,"[171, 211, 116, 136, 210, 264, 140, 214, 120, 279, 850, 143, 143, 131, 188, 229, 151, 202, 313, 149, 309, 124, 128, 127, 125, 117, 341, 140]","[25.0, 24.0, 21.0, 21.0, 20.0, 20.0, 21.0, 23.0, 21.0, 20.0, 20.0, 21.0, 20.0, 20.0, 21.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 22.0, 22.0, 21.0, 20.0, 20.0, 22.0, 25.0]"
compas,DL8.5,3,0.02,8,117.71329266694374,0.6827239646508404,0.6729036729036729,115540.0,155817.0,27,28,0.7415108749366244,6.979206376711142,191,"[171, 183, 116, 131, 210, 264, 115, 212, 120, 279, 850, 143, 143, 131, 188, 229, 151, 202, 313, 149, 309, 124, 128, 127, 125, 117, 341, 200]","[26.0, 23.0, 20.0, 20.0, 19.0, 19.0, 20.0, 22.0, 20.0, 19.0, 19.0, 20.0, 19.0, 19.0, 20.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 21.0, 21.0, 20.0, 19.0, 19.0, 21.0, 25.0]"
compas,DL8.5,3,0.02,9,198.52915217611007,0.683070525038988,0.6777546777546778,119024.0,155817.0,31,32,0.7638704377571125,6.375498180557962,202,"[120, 295, 217, 184, 262, 187, 143, 143, 145, 138, 183, 116, 131, 210, 264, 115, 212, 137, 127, 164, 123, 235, 215, 176, 160, 175, 213, 116, 220, 268, 174, 203]","[24.0, 23.0, 21.0, 20.0, 20.0, 22.0, 24.0, 23.0, 23.0, 23.0, 22.0, 19.0, 19.0, 18.0, 18.0, 19.0, 21.0, 21.0, 21.0, 19.0, 19.0, 19.0, 18.0, 18.0, 21.0, 21.0, 20.0, 20.0, 21.0, 20.0, 20.0, 25.0]"
compas,DL8.5,3,0.02,10,308.5428547190968,0.683070525038988,0.6777546777546778,114838.0,155817.0,32,33,0.7370055898907051,7.100849072950962,234,"[171, 120, 295, 217, 184, 262, 187, 143, 143, 145, 183, 116, 131, 210, 140, 124, 115, 212, 137, 127, 164, 123, 235, 215, 176, 160, 175, 213, 116, 220, 268, 174, 170]","[26.0, 23.0, 22.0, 20.0, 19.0, 19.0, 21.0, 23.0, 22.0, 22.0, 22.0, 19.0, 19.0, 18.0, 17.0, 17.0, 19.0, 21.0, 20.0, 20.0, 18.0, 18.0, 18.0, 17.0, 17.0, 20.0, 20.0, 19.0, 19.0, 20.0, 19.0, 19.0, 24.0]"
compas,DL8.5,3,0.03,1,0.10656629782170057,0.6340322301160978,0.6243936243936244,150046.0,155817.0,1,2,0.9629629629629629,1.0,2,"[1803, 3968]","[26.0, 26.0]"
compas,DL8.5,3,0.03,2,0.12175407307222486,0.663143302720499,0.6521136521136521,144275.0,155817.0,3,4,0.9259259259259259,2.0,8,"[402, 255, 1766, 3348]","[25.0, 25.0, 25.0, 25.0]"
compas,DL8.5,3,0.03,3,0.2716985859442502,0.6716340322301161,0.683991683991684,138504.0,155817.0,7,8,0.8888888888888888,3.0,24,"[402, 255, 257, 548, 1047, 1654, 394, 1214]","[24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0]"
compas,DL8.5,3,0.03,4,1.1139303829986602,0.675619476693814,0.6895356895356896,133377.0,155817.0,13,14,0.8559849053697607,3.8884075550164616,54,"[330, 537, 230, 603, 341, 278, 414, 513, 238, 433, 220, 424, 489, 721]","[23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 24.0, 24.0, 23.0, 23.0]"
compas,DL8.5,3,0.03,5,3.782732988940552,0.6787385201871426,0.6812196812196812,130230.0,155817.0,19,20,0.8357881360827124,4.433720325766765,90,"[181, 591, 351, 181, 178, 366, 194, 188, 330, 272, 275, 230, 394, 177, 457, 238, 377, 197, 221, 373]","[24.0, 24.0, 23.0, 22.0, 22.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0, 23.0, 22.0, 22.0, 22.0, 22.0, 23.0, 23.0, 23.0]"
compas,DL8.5,3,0.03,6,12.012240227079019,0.6787385201871426,0.6805266805266805,125896.0,155817.0,18,19,0.8079734560413819,5.184716686882689,98,"[433, 493, 281, 374, 324, 214, 367, 235, 486, 233, 322, 255, 182, 238, 377, 197, 186, 341, 233]","[23.0, 23.0, 21.0, 21.0, 21.0, 21.0, 22.0, 21.0, 21.0, 22.0, 21.0, 21.0, 23.0, 21.0, 21.0, 22.0, 22.0, 22.0, 26.0]"
compas,DL8.5,3,0.03,7,28.058359793154523,0.6789118003812165,0.6735966735966736,127794.0,155817.0,17,18,0.8201544119062747,4.855830878530584,89,"[376, 310, 186, 393, 238, 779, 188, 328, 263, 320, 257, 187, 354, 293, 428, 345, 341, 185]","[25.0, 24.0, 23.0, 23.0, 23.0, 23.0, 22.0, 21.0, 21.0, 20.0, 20.0, 21.0, 21.0, 20.0, 20.0, 24.0, 23.0, 23.0]"
compas,DL8.5,3,0.03,8,50.35042407200672,0.6790850805752903,0.6735966735966736,127906.0,155817.0,17,18,0.8208732038224327,4.836423496794317,90,"[376, 310, 186, 393, 238, 779, 188, 328, 263, 333, 488, 281, 221, 182, 334, 345, 341, 185]","[25.0, 24.0, 23.0, 23.0, 23.0, 23.0, 22.0, 21.0, 21.0, 21.0, 21.0, 19.0, 19.0, 20.0, 21.0, 24.0, 23.0, 23.0]"
compas,DL8.5,3,0.03,9,77.91280400496908,0.6796049211575117,0.674982674982675,124452.0,155817.0,18,19,0.7987061745509155,5.434933287125282,106,"[376, 310, 186, 393, 238, 779, 177, 324, 235, 333, 430, 281, 221, 182, 229, 345, 334, 181, 217]","[25.0, 24.0, 23.0, 23.0, 22.0, 22.0, 21.0, 20.0, 20.0, 20.0, 20.0, 18.0, 18.0, 19.0, 20.0, 23.0, 22.0, 22.0, 25.0]"
