dataset,method,random_state_value,min_support,max_depth,duration,train_acc,test_acc,reconstructed_dataset_entropy,no_knowledge_dataset_entropy,n_elementary_tokens,n_branches_rules,entropy_reduction_ratio,average_tokens_per_examples,n_elementary_tokens_path,leaves_support,sorted_leaves_single_example_entropy_list
compas,sklearn_DT,0,0.04,1,0.0036513099912554026,0.6340322301160978,0.6243936243936244,150046.0,155817.0,1,2,0.9629629629629629,1.0,2,"[3927.0, 1844.0]","[26.0, 26.0]"
compas,sklearn_DT,0,0.04,2,0.004162602126598358,0.6340322301160978,0.6243936243936244,144275.0,155817.0,3,4,0.9259259259259259,2.0,8,"[1858.0, 2069.0, 600.0, 1244.0]","[25.0, 25.0, 25.0, 25.0]"
compas,sklearn_DT,0,0.04,3,0.005300919990986586,0.663143302720499,0.6576576576576577,139104.0,155817.0,6,7,0.892739559868307,2.8960318835557097,20,"[1047.0, 811.0, 893.0, 1176.0, 600.0, 375.0, 869.0]","[24.0, 24.0, 24.0, 24.0, 25.0, 24.0, 24.0]"
compas,sklearn_DT,0,0.04,4,0.005968932062387466,0.6674753075723445,0.6694386694386695,134308.0,155817.0,11,12,0.8619598631728246,3.7270836943337375,45,"[737.0, 310.0, 486.0, 325.0, 436.0, 457.0, 564.0, 612.0, 600.0, 375.0, 555.0, 314.0]","[23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 25.0, 24.0, 23.0, 23.0]"
compas,sklearn_DT,0,0.04,5,0.005719427019357681,0.6718073124241899,0.6708246708246708,131909.0,155817.0,15,16,0.8465635970401175,4.142782879916825,69,"[305.0, 432.0, 310.0, 252.0, 234.0, 325.0, 436.0, 457.0, 315.0, 249.0, 295.0, 317.0, 600.0, 375.0, 555.0, 314.0]","[22.0, 22.0, 23.0, 22.0, 22.0, 23.0, 23.0, 23.0, 22.0, 22.0, 22.0, 22.0, 25.0, 24.0, 23.0, 23.0]"
compas,sklearn_DT,0,0.04,6,0.005749165080487728,0.6718073124241899,0.6708246708246708,131909.0,155817.0,15,16,0.8465635970401175,4.142782879916825,69,"[305.0, 432.0, 310.0, 252.0, 234.0, 325.0, 436.0, 457.0, 315.0, 249.0, 295.0, 317.0, 600.0, 375.0, 555.0, 314.0]","[22.0, 22.0, 23.0, 22.0, 22.0, 23.0, 23.0, 23.0, 22.0, 22.0, 22.0, 22.0, 25.0, 24.0, 23.0, 23.0]"
compas,sklearn_DT,0,0.04,7,0.005837575998157263,0.6718073124241899,0.6708246708246708,131909.0,155817.0,15,16,0.8465635970401175,4.142782879916825,69,"[305.0, 432.0, 310.0, 252.0, 234.0, 325.0, 436.0, 457.0, 315.0, 249.0, 295.0, 317.0, 600.0, 375.0, 555.0, 314.0]","[22.0, 22.0, 23.0, 22.0, 22.0, 23.0, 23.0, 23.0, 22.0, 22.0, 22.0, 22.0, 25.0, 24.0, 23.0, 23.0]"
compas,sklearn_DT,0,0.04,8,0.008393899071961641,0.6718073124241899,0.6708246708246708,131909.0,155817.0,15,16,0.8465635970401175,4.142782879916825,69,"[305.0, 432.0, 310.0, 252.0, 234.0, 325.0, 436.0, 457.0, 315.0, 249.0, 295.0, 317.0, 600.0, 375.0, 555.0, 314.0]","[22.0, 22.0, 23.0, 22.0, 22.0, 23.0, 23.0, 23.0, 22.0, 22.0, 22.0, 22.0, 25.0, 24.0, 23.0, 23.0]"
compas,sklearn_DT,0,0.04,9,0.005929697072133422,0.6718073124241899,0.6708246708246708,131909.0,155817.0,15,16,0.8465635970401175,4.142782879916825,69,"[305.0, 432.0, 310.0, 252.0, 234.0, 325.0, 436.0, 457.0, 315.0, 249.0, 295.0, 317.0, 600.0, 375.0, 555.0, 314.0]","[22.0, 22.0, 23.0, 22.0, 22.0, 23.0, 23.0, 23.0, 22.0, 22.0, 22.0, 22.0, 25.0, 24.0, 23.0, 23.0]"
compas,sklearn_DT,0,0.04,10,0.006546389078721404,0.6718073124241899,0.6708246708246708,131909.0,155817.0,15,16,0.8465635970401175,4.142782879916825,69,"[305.0, 432.0, 310.0, 252.0, 234.0, 325.0, 436.0, 457.0, 315.0, 249.0, 295.0, 317.0, 600.0, 375.0, 555.0, 314.0]","[22.0, 22.0, 23.0, 22.0, 22.0, 23.0, 23.0, 23.0, 22.0, 22.0, 22.0, 22.0, 25.0, 24.0, 23.0, 23.0]"
compas,sklearn_DT,0,0.05,1,0.0030817941296845675,0.6340322301160978,0.6243936243936244,150046.0,155817.0,1,2,0.9629629629629629,1.0,2,"[3927.0, 1844.0]","[26.0, 26.0]"
compas,sklearn_DT,0,0.05,2,0.004169252002611756,0.6340322301160978,0.6243936243936244,144275.0,155817.0,3,4,0.9259259259259259,2.0,8,"[1858.0, 2069.0, 600.0, 1244.0]","[25.0, 25.0, 25.0, 25.0]"
compas,sklearn_DT,0,0.05,3,0.0050912960432469845,0.663143302720499,0.6576576576576577,139104.0,155817.0,6,7,0.892739559868307,2.8960318835557097,20,"[1047.0, 811.0, 893.0, 1176.0, 600.0, 375.0, 869.0]","[24.0, 24.0, 24.0, 24.0, 25.0, 24.0, 24.0]"
compas,sklearn_DT,0,0.05,4,0.005699748871847987,0.6674753075723445,0.6694386694386695,134308.0,155817.0,11,12,0.8619598631728246,3.7270836943337375,45,"[737.0, 310.0, 486.0, 325.0, 436.0, 457.0, 564.0, 612.0, 600.0, 375.0, 555.0, 314.0]","[23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 23.0, 25.0, 24.0, 23.0, 23.0]"
compas,sklearn_DT,0,0.05,5,0.00571289099752903,0.6718073124241899,0.6708246708246708,132959.0,155817.0,13,14,0.8533022712540994,3.9608386761393173,57,"[305.0, 432.0, 310.0, 486.0, 325.0, 564.0, 295.0, 317.0, 436.0, 457.0, 600.0, 375.0, 555.0, 314.0]","[22.0, 22.0, 23.0, 23.0, 23.0, 23.0, 22.0, 22.0, 23.0, 23.0, 25.0, 24.0, 23.0, 23.0]"
compas,sklearn_DT,0,0.05,6,0.005928136873990297,0.6718073124241899,0.6708246708246708,132959.0,155817.0,13,14,0.8533022712540994,3.9608386761393173,57,"[305.0, 432.0, 310.0, 486.0, 325.0, 564.0, 295.0, 317.0, 436.0, 457.0, 600.0, 375.0, 555.0, 314.0]","[22.0, 22.0, 23.0, 23.0, 23.0, 23.0, 22.0, 22.0, 23.0, 23.0, 25.0, 24.0, 23.0, 23.0]"
